0,0.000000
1,0.000063
2,0.000049
3,0.000044
4,0.000050
5,0.000113
6,0.000092
7,0.000165
8,0.000216
9,0.000328
10,0.000398
11,0.000470
12,0.000598
13,0.000723
14,0.000875
15,0.001058
16,0.001254
17,0.001444
18,0.001648
19,0.001923
20,0.002166
21,0.002429
22,0.002753
23,0.003061
24,0.003416
25,0.003782
26,0.004172
27,0.004571
28,0.005028
29,0.005500
30,0.005978
31,0.006498
32,0.007024
33,0.007583
34,0.008194
35,0.008803
36,0.009470
37,0.010140
38,0.010832
39,0.011559
40,0.012329
41,0.013111
42,0.013928
43,0.014764
44,0.015625
45,0.016563
46,0.017536
47,0.018465
48,0.019514
49,0.020595
50,0.021726
51,0.022867
52,0.024041
53,0.025306
54,0.026592
55,0.027924
56,0.029378
57,0.030816
58,0.032247
59,0.033890
60,0.035493
61,0.037193
62,0.038990
63,0.040800
64,0.042712
65,0.044661
66,0.046626
67,0.048747
68,0.050855
69,0.053095
70,0.055431
71,0.057787
72,0.060166
73,0.062801
74,0.065398
75,0.068169
76,0.071022
77,0.073972
78,0.076952
79,0.080010
80,0.083362
81,0.086812
82,0.090177
83,0.093889
84,0.097525
85,0.101679
86,0.105675
87,0.109766
88,0.114086
89,0.118506
90,0.123015
91,0.127792
92,0.132542
93,0.137804
94,0.142912
95,0.148184
96,0.153745
97,0.159620
98,0.165667
99,0.171918
100,0.178251
101,0.185108
102,0.191991
103,0.199001
104,0.206576
105,0.214254
106,0.221990
107,0.230118
108,0.238563
109,0.247509
110,0.256838
111,0.265951
112,0.275740
113,0.285785
114,0.296372
115,0.306912
116,0.318379
117,0.329518
118,0.341349
119,0.353271
120,0.366982
121,0.380021
122,0.392850
123,0.406689
124,0.419985
125,0.435129
126,0.450895
127,0.465757
128,0.481363
129,0.498143
130,0.513838
131,0.530671
132,0.548311
133,0.566109
134,0.584034
135,0.602892
136,0.620651
137,0.639998
138,0.660492
139,0.678068
140,0.696918
141,0.714764
142,0.734422
143,0.753534
144,0.772334
145,0.788840
146,0.806066
147,0.821211
148,0.836049
149,0.849744
150,0.861547
151,0.870677
152,0.879953
153,0.885654
154,0.889527
155,0.889644
156,0.888340
157,0.884496
158,0.876858
159,0.868740
160,0.855358
161,0.840468
162,0.819412
163,0.795975
164,0.769946
165,0.741616
166,0.711131
167,0.675280
168,0.638453
169,0.598750
170,0.557986
171,0.515560
172,0.471706
173,0.425693
174,0.379824
175,0.334189
176,0.288907
177,0.243351
178,0.200173
179,0.159213
180,0.120346
181,0.085875
182,0.055326
183,0.030343
184,0.012732
185,0.003638
186,0.004503
187,0.017300
188,0.043566
189,0.085057
190,0.142755
191,0.217582
192,0.304980
193,0.407637
194,0.517967
195,0.629984
196,0.737808
197,0.833442
198,0.908305
199,0.959664
200,0.991117
201,1.000000
202,0.989086
203,0.963443
204,0.924119
205,0.876123
206,0.823264
207,0.768934
208,0.720800
209,0.667482
210,0.611754
211,0.549537
212,0.500829
213,0.459097
214,0.425478
215,0.397790
216,0.373993
217,0.357165
218,0.341568
219,0.330456
220,0.320915
221,0.313259
222,0.307162
223,0.301506
224,0.296555
225,0.292537
226,0.289579
227,0.286882
228,0.284016
229,0.281709
230,0.280098
231,0.277803
232,0.276346
233,0.274598
234,0.272853
235,0.272140
236,0.270763
237,0.269342
238,0.267963
239,0.267166
240,0.266343
241,0.265408
242,0.264572
243,0.264063
244,0.263009
245,0.262448
246,0.261794
247,0.261004
248,0.260329
249,0.259756
250,0.259569
251,0.258980
252,0.258062
253,0.257938
254,0.257814
255,0.257633
