0,1.372636597
1,1.418061606
2,1.8339383710000001
3,2.417105247
4,3.1561662580000003
5,4.013464242
6,5.001384807
7,6.137495575
8,7.38648023
9,8.814427018
10,10.368726460000001
11,12.12584975
12,14.04045924
13,16.15789259
14,18.453720070000003
15,20.98407439
16,23.69043469
17,26.622911350000003
18,29.83877511
19,33.208034080000004
20,36.88612925
21,40.728529720000004
22,44.85772333
23,49.28109774
24,53.859192490000005
25,58.527503280000005
26,63.54505021000001
27,68.6340354
28,73.8658913
29,79.29505663
30,85.04964645000001
31,90.92443215
32,96.87178682000001
33,102.9574798
34,109.2540856
35,115.37606050000001
36,121.2417753
37,127.7084636
38,134.0946431
39,140.704203
40,147.13459970000002
41,153.7464296
42,160.65534580000002
43,167.21500730000002
44,173.9266212
45,180.9409805
46,187.598163
47,194.4152405
48,201.03726699999999
49,207.88041
50,214.7110863
51,221.6846202
52,228.79197340000002
53,235.81880370000002
54,242.89212890000002
55,250.14235570000002
56,256.7870658
57,264.03501400000005
58,271.3657535
59,278.71913920000003
60,285.99317590000004
61,292.99507140000003
62,300.16024530000004
63,307.362838
64,314.6640871
65,321.6977349
66,328.89918670000003
67,336.1006473
68,343.6615546
69,351.047836
70,358.3830985
71,366.01431790000004
72,373.12961640000003
73,380.42178490000003
74,387.26946810000004
75,394.7419377
76,401.8606183
77,408.76725980000003
78,415.8405819
79,422.4660195
80,429.96344280000005
81,436.7884277
82,444.2813049
83,451.1709414
84,457.8530788
85,464.2199726
86,471.86933230000005
87,478.1069699
88,485.64859900000005
89,490.8929345
90,497.4571346
91,505.2493419
92,510.4805343
93,517.0449499
94,522.6489856
95,528.6597879
96,533.9587805
97,539.630628
98,544.6810274000001
99,550.6466726
100,554.906146
101,560.0243630000001
102,565.6623283
103,570.0800394
104,575.2886412
105,578.8815323
106,583.7624951
107,587.1520259
108,591.2647117
109,596.0100795
110,599.2414603
111,601.7384352
112,605.6702463
113,608.5965608
114,611.3195035
115,614.0424344
116,616.9687609
117,619.9854776
118,622.0643642
119,623.9398964000001
120,626.312592
121,627.0808810000001
122,628.7078895000001
123,630.1992748
124,630.3122675000001
125,631.7923718000001
126,632.0182990999999
127,632.7075302000001
128,634.0859806000001
129,633.3176803
130,633.0239119
131,633.3741652
132,632.9448134
133,632.549345
134,632.2442962
135,630.673842
136,629.1259078
137,628.2672577000001
138,626.95659
139,624.4935271
140,623.1038655000001
141,620.1888492
142,617.6805879000001
143,614.3136123
144,612.3928937000001
145,608.6417647000001
146,605.3199934
147,602.6309624
148,598.5861297
149,595.3886313
150,591.3325062
151,587.0277584
152,583.1072224000001
153,578.6216876000001
154,574.2491806
155,569.7298214
156,565.877004
157,560.8152715
158,556.0586462
159,551.8668797
160,547.076302
161,541.9015943
162,534.3994186
163,529.462006
164,524.4115891
165,517.9036177
166,512.4577554
167,506.7181248
168,500.85423290000006
169,495.04682560000003
170,488.5501578
171,483.0929741
172,476.7319506
173,470.5177969
174,464.0324332
175,457.0831486
176,450.109606
177,445.1759654
178,437.6830913
179,430.41133620000005
180,423.6328212
181,415.8791446
182,410.1914557
183,403.1113232
184,395.49257190000003
185,389.90468020000003
186,382.35056280000003
187,373.8212924
188,368.3399699
189,360.3867253
190,354.395146
191,346.7525822
192,338.16776120000003
193,332.4143095
194,324.4077699
195,318.9173846
196,309.9050635
197,303.7762831
198,298.2711507
199,289.7906409
200,283.46909400000004
201,275.17002
202,268.71352440000004
203,263.1868586
204,254.56460140000002
205,248.80093670000002
206,242.2027232
207,234.28464050000002
208,228.23522590000002
209,222.03047540000003
210,213.67921890000002
211,207.58785690000002
212,202.2426123
213,195.6579946
214,187.87711000000002
215,181.54421860000002
216,176.1354796
217,170.7323972
218,165.0628519
219,159.2209419
220,153.24863910000002
221,145.5051665
222,140.6418349
223,134.9700163
224,128.9398862
225,123.15580960000001
226,117.99539200000001
227,112.512939
228,107.561155
229,102.0333439
230,96.85931437
231,91.74311564
232,86.83782071
233,82.40423630000001
234,77.19845599000001
235,72.88166234
236,68.2757236
237,63.836465430000004
238,59.825828810000004
239,55.804982200000005
240,52.889702060000005
241,49.09904309
242,45.212693290000004
243,41.33768198
244,38.19283664
245,34.64268485
246,32.4094639
247,29.42903686
248,26.363502020000002
249,23.716227410000002
250,21.28086708
251,19.668731140000002
252,17.37699331
253,15.38170907
254,13.670831490000001
255,12.60694471
