0,4.518467995
1,4.5676462615
2,4.5568074705
3,4.552531164
4,4.5574330215000005
5,4.6064292745
6,4.590046092000001
7,4.6468557675
8,4.6857355065
9,4.773179125
10,4.827657312
11,4.883198971
12,4.982309952
13,5.079460811000001
14,5.197234713
15,5.33960913
16,5.491698335000001
17,5.638845028
18,5.7969564065000005
19,6.010404264
20,6.1989109550000006
21,6.4027573665
22,6.654724392
23,6.8937950345
24,7.1689419435
25,7.452952015
26,7.7554831465000005
27,8.065456723
28,8.419631195000001
29,8.786304580500001
30,9.1566136695
31,9.560272657
32,9.968703625000002
33,10.402019145
34,10.876353660000001
35,11.3484724
36,11.865985210000002
37,12.38605465
38,12.92299756
39,13.487324525
40,14.084603065000001
41,14.691540125000001
42,15.32500929
43,15.973590505
44,16.641601440000002
45,17.369607745
46,18.124373130000002
47,18.845562035
48,19.659584725000002
49,20.497978670000002
50,21.37568846
51,22.26066972
52,23.171841620000002
53,24.153463075
54,25.15150345
55,26.184370015000002
56,27.3126262
57,28.428724005000003
58,29.538572835000004
59,30.813577365000004
60,32.057164935
61,33.376484495
62,34.77096851
63,36.175394045000004
64,37.658449955
65,39.1709349
66,40.695918500000005
67,42.341517110000005
68,43.976604855000005
69,45.714922815
70,47.527268905
71,49.355011285
72,51.201309905
73,53.245749960000005
74,55.260706545000005
75,57.41060067
76,59.624557615
77,61.913351240000004
78,64.225398095
79,66.598103155
80,69.19929183
81,71.87588199000001
82,74.48671168
83,77.3668442
84,80.188012005
85,83.41114881
86,86.511825805
87,89.68620314
88,93.03747174
89,96.46698528
90,99.96566073000001
91,103.67241050000001
92,107.357619
93,111.44026365
94,115.40384180000001
95,119.49442195
96,123.80951885
97,128.3672675
98,133.05937905000002
99,137.90968675000002
100,142.82347695
101,148.14378665
102,153.4839256
103,158.9232917
104,164.8009158
105,170.75847430000002
106,176.7602618
107,183.06706485
108,189.61936005
109,196.5605946
110,203.7989027
111,210.8699664
112,218.46489315
113,226.2588278
114,234.4734232
115,242.6517545
116,251.54897885000003
117,260.1916319
118,269.3711999
119,278.6216326
120,289.25940575
121,299.3767163
122,309.33074745
123,320.06830005
124,330.3846054
125,342.135319
126,354.36792965
127,365.89923845
128,378.00769210000004
129,391.02780855000003
130,403.2048629
131,416.26580490000003
132,429.95266275
133,443.76197915
134,457.66995025
135,472.3024773
136,486.08175420000003
137,501.09300935
138,516.9940996500001
139,530.63137755
140,545.25727455
141,559.10358195
142,574.35651825
143,589.18575525
144,603.7721323000001
145,616.5789354
146,629.94505575
147,641.69551475
148,653.2086437
149,663.8348481500001
150,672.99230435
151,680.07643275
152,687.2735978000001
153,691.6969550000001
154,694.702362
155,694.79274085
156,693.7814905500001
157,690.79869425
158,684.8726654
159,678.5737699
160,668.1904575
161,656.6377241
162,640.3001142
163,622.1152172000001
164,601.9191847000001
165,579.93797825
166,556.28461125
167,528.4676969
168,499.8938559
169,469.0885251
170,437.4597062
171,404.5411813
172,370.51481335
173,334.8136569
174,299.22420065
175,263.8156073
176,228.6814205
177,193.33461085000002
178,159.8326911
179,128.0520388
180,97.89457399
181,71.14904802000001
182,47.44580146
183,28.061596535
184,14.397133735
185,7.341313425
186,8.0124500075
187,17.94149066
188,38.321574715000004
189,70.514059195
190,115.2819467
191,173.34038415
192,241.152724
193,320.8036374
194,406.40873200000004
195,493.32290650000004
196,576.9834155
197,651.1862041
198,709.27173065
199,749.12149285
200,773.5262044000001
201,780.41830285
202,771.950101
203,752.0534274
204,721.54191155
205,684.3021023
206,643.28856535
207,601.13393705
208,563.78679
209,522.4173656500001
210,479.17809125
211,430.9040043
212,393.11193835
213,360.73142555
214,334.64640435
215,313.16335230000004
216,294.69933355
217,281.64236865000004
218,269.5412797
219,260.9190357
220,253.51630755000002
221,247.57575165
222,242.8456515
223,238.45685725
224,234.6151748
225,231.4980396
226,229.20244525
227,227.10982230000002
228,224.88622130000002
229,223.0963466
230,221.8467736
231,220.06596860000002
232,218.93546445
233,217.57930525
234,216.2248529
235,215.67150315
236,214.6033643
237,213.50062965
238,212.43079395
239,211.8122386
240,211.17384965000002
241,210.44815160000002
242,209.8001161
243,209.40494360000002
244,208.58683845000002
245,208.1519867
246,207.6445519
247,207.03167605000002
248,206.50781590000003
249,206.0633262
250,205.91817805
251,205.46121010000002
252,204.7485512
253,204.65217245
254,204.55635885
255,204.41575110000002
